title	label
이동 디바이스에 대해, 상기 이동 디바이스의 디스플레이 상에 광고를 나타내는 가능도 (likelihood) 를 증가시키는 방법으로서,브로드캐스트 통신 링크 상에서 상기 이동 디바이스의 스토리지 모듈로 광고 정보를 수신하는 단계로서, 상기 광고 정보는, 검색 스케줄, 광고 멀티미디어 아이템을 나타내는 적어도 하나의 인디시아 (indicia), 및 상기 광고 멀티 미디어 아이템의 만료 값을 포함하는, 상기 광고 정보의 수신 단계;상기 광고 멀티미디어 아이템을 나타내는 상기 수신된 적어도 하나의 인디시아에 기초하여, 상기 광고 멀티미디어 아이템이 상기 이동 디바이스의 상기 스토리지 모듈에 위치되는지 여부를 결정하는 단계;상기 광고 멀티미디어 아이템이 상기 이동 디바이스의 상기 스토리지 모듈에 위치된다고 결정하는 것에 응답하여, 상기 광고 멀티미디어 아이템의 상기 만료 값이 경과되었는지 여부를 결정하는 단계; 및상기 광고 멀티미디어 아이템의 상기 만료 값이 경과되었다고 결정하는 것에 응답하여, 상기 광고 멀티미디어 아이템의 업데이트된 버전을 디스플레이하기 위하여 상기 검색 스케줄에 따라 제 1 유니캐스트 통신 링크 상에서 원격 디바이스로부터 상기 광고 멀티미디어 아이템의 상기 업데이트된 버전을 검색하는 단계를 포함하는, 광고를 나타내는 가능도를 증가시키는 방법.	4
1. 상이한 네트워크 식별자들을 갖는 네트워크의 2 개의 상이한 지리적 영역들에서 전국적인 서비스를 위해 브로드캐스트 서비스들을 제공하기 위한 방법으로서,상기 2 개의 상이한 지리적 영역들 각각에서 브로드캐스팅될 상기 전국적인 서비스에 할당된 단일 FLUTE(File Delivery Over Unidirectional Transport) 세션에 대해 적어도 2 개의 상이한 TMGI들(temporary mobile group identifiers)을 표시하는 USD(user service description)를, 서버에서, 생성하는 단계, 및상기 서버로부터, 상기 USD를 상기 네트워크 내의 수신기 디바이스로 전송하는 단계를 포함하는,상이한 네트워크 식별자들을 갖는 네트워크의 2 개의 상이한 지리적 영역들에서 전국적인 서비스를 위해 브로드캐스트 서비스들을 제공하기 위한 방법.	1
본 발명은 방송 서비스를 위한 존 운용 장치 및 방법에 관한 것이다. 본 발명에 따른 존 운용 방법은, 각 서비스 제공자의 서비스 영역(service area)을 결정하는 과정과, 각 서비스 영역을 동일 컨텐츠가 제공되는 적어도 하나의 Tx존으로 구성하는 과정과, 서로 다른 서비스 제공자의 Tx존 중첩 지역을 고려해서 적어도 하나의 서비스 제공자의 전체 서비스 영역을 적어도 하나의 MBS(Multicast and Broadcast Service)존으로 구성하는 과정을 포함한다.	1
하나의 단거리 네트워크 디바이스(104,106)에서 다음 디바이스(107,109)까지 메시지(100)를 중계하는 방법을 이용해서 단거리 네트워크를 통해 메시지(100)를 분산시키는 방법으로서, 상기 디바이스(107,109)에서 상기 메시지(100)의 관련성은 상기 디비이스(107,109)에 연관된 기준에 상기 메시지(100)의 분산 기준(103)을 비교함으로써 확인되고, 상기 메시지(100)는 상기 분산 기준(103)과 디바이스에 연관된 상기 기준 사이에 매칭하는 점이 있을 때 관련이 있는 것으로 여겨지는, 단거리 네트워크를 통해 메시지를 분산시키는 방법.	1
수신기 디바이스에서 로컬 다중 주파수 브로드캐스트 네트워크로부터 상이한 네트워크로의 핸드오프를 실시하기 위한 방법으로서,가상 홈 채널을 액세스하는 단계로서, 상기 가상 홈 채널은 표준화된 포맷으로 인접 마켓들의 메타데이터를 갖는 집합 메타데이터 패키지들을 전달하기 위한 채널이고, 상기 집합 메타데이터 패키지들은 공통 액세스가능 데이터베이스로 인접 네트워크들에 의해 발행된 정보에 기초하여 상기 로컬 다중 주파수 브로드캐스트 네트워크에 의해 조립되는, 상기 액세스하는 단계;상기 로컬 다중 주파수 브로드캐스트 네트워크의 하나 이상의 송신 구성들과 매칭하는 하나 이상의 송신 구성들을 결정하기 위해 상기 로컬 다중 주파수 브로드캐스트 네트워크에 의한 상기 가상 홈 채널의 브로드캐스트로부터 메타데이터를 취득하는 단계로서, 취득된 메타데이터는 적어도 하나의 다른 다중 주파수 브로드캐스트 네트워크에 대한 메타데이터를 포함하는, 상기 메타데이터를 취득하는 단계;상기 상이한 네트워크로의 핸드오프를 수행하도록 준비하기 위해 상기 적어도 하나의 다른 다중 주파수 브로드캐스트 네트워크에 대한 메타데이터를 사용하는 단계;상기 핸드오프가 완수되어야하는 때를 결정하는 단계; 및상기 상이한 네트워크로의 핸드오프를 완수하는 단계를 포함하는, 핸드오프를 실시하기 위한 방법.	1
펨토셀에서의 멀티미디어 컨텐츠 전달을 위한 시스템들, 방법들, 디바이스들 및 컴퓨터 프로그램 물건들이 설명된다. 모바일 디바이스는 무선 광역 네트워크(WWAN) 스펙트럼을 통해 펨토셀로 멀티미디어 컨텐츠 제어 정보를 송신할 수 있다. 펨토셀은 수신된 제어 정보에 설명된 멀티미디어 컨텐츠에 액세스하며, 유휴 대역 스펙트럼을 통해 비디오 디스플레이로 멀티미디어 컨텐츠를 송신할 수 있다.	1
1. 무선 통신 시스템에서 네트워크 엔티티에 의해 동작 가능한 컨텐츠 전달 방법으로서,컨텐츠에 대한 요청을 수신하는 단계,커버리지 영역 내의 적어도 2 개의 사용자 장비들(UE들)로 컨텐츠를 타겟팅하기 위해, 요청된 컨텐츠 또는 사용자 정보 중 적어도 하나의 예측 분석을 수행하는 단계, 및요청된 컨텐츠 또는 타겟팅된 컨텐츠 중 적어도 하나를 온-디맨드(on-demand) 모바일 브로드캐스트 서비스를 통해 제공하는 단계를 포함하는,무선 통신 시스템에서 네트워크 엔티티에 의해 동작 가능한 컨텐츠 전달 방법.	4
수신 장치, 수신 방법, 송신 장치 및 송신 방법	1
본 발명은 휴대단말기에 관한 것으로, 특히 촬영된 채널 바코드를 인식하여 채널을 등록하는 휴대단말기의 채널등록 장치 및 방법에 관한 것으로서, 본 발명에 따르는 채널등록 장치는 촬영을 위한 카메라와; 촬영된 이미지의 인식을 위한 인식부와; 상기 인식된 정보에 따라 채널의 등록을 위한 등록부와; 상기 채널등록 정보를 송신하고 메시지의 수신을 위한 송수신부와 상기 유닛들을 제어하며, 상기 이미지의 인식과 상기 채널의 등록을 제어하고, 상기 채널등록 정보와 상기 메시지의 송수신을 제어하는 제어부를 포함하여 구성되고, 본 발명에 따르는 채널등록 방법은 채널을 등록하는 과정 및; 상기 채널로 등록채널 정보와 메시지를 송수신하는 과정으로 구성되어 사용자가 용이하게 채널을 등록할 수 있다.	0
본 발명은 글로벌 타입의 방송 서비스 제공 시 상기 마스터 패킷 제어기와 상기 데이터 서비스 노드간의 R-P 연결 실패 시 브로드캐스트/멀티캐스트 서비스를 제공하기 위한 방법에 있어서, (a)마스터 패킷 제어기에서 상기 기지국 관리 서버로부터 방송 시작 메시지가 수신되면, 상기 데이터 서비스 노드 및 기지국 제어기/기지국과의 경로를 설정하고, 경로 설정 결과 정보를 상기 기지국 관리 서버에 전송하고, (b)기지국 관리 서버에서 상기 마스터 패킷 제어기로부터 전송된 경로 설정 결과 정보에 따라 경로 설정 응답 메시지를 생성하여 상기 방송 서비스 제어기에 전송하고, (c)방송 서비스 제어기에서 상기 기지국 관리 서버로부터 전송된 경로 설정 응답 메시지를 이용하여 R-P 연결 성공 여부를 판단하여 R-P 연결 실패로 판단되면, 글로벌 타입의 방송 서비스를 로컬 타입으로 변경하는 것으로서, 마스터 패킷 제어기와 데이터 서비스 노드간 R-P Connection 설정 시 문제가 발생하는 경우 로컬 타입의 방송 서비스를 제공함으로서, R-P Connection 실패 시에도 방송 서비스의 중단 사태 발생을 미연에 방지할 수 있다.	0
1. 발명이 이루고자 하는 기술적 과제는, 무선통신 시스템과 연동하여 개인화된 방송형 서비스를 제공하는 무선단말과 이와 대응되어 서비스를 제공하는 서버를 제공하는 것이다.	1
1. 상기한 목적들을 달성하기 위한 본 발명의 제 1 견지에 따르면, 수신대상이 정해진 멀티캐스트 패킷을 전송하는 모바일 디지털 방송 시스템은, 수신대상이 정해진 데이터의 멀티캐스트 방송시 멀티캐스트 패킷의 IP(Internet Protocol) 헤더에 수신대상이 정해져 있음을 표시하고, 수신대상의 임시 IP 주소를 상기 IP 헤더에 포함시켜 전송하는 방송기와, 상기 멀티캐스트 패킷을 수신하면, 수신한 상기 멀티캐스트 패킷의 그룹이 접속한 그룹이고 수신대상이 자신으로 정해져 있으면 수신한 상기 멀티캐스트 패킷을 디지털 방송 출력을 위한 응용프로그램으로 제공하는 수신기와, 상기 수신기로부터 임시 IP 주소의 할당을 요청받으면 상기 임시 IP 주소를 할당하고, 할당한 상기 임시 IP 주소와 할당 대상인 상기 수신기의 식별자 정보를 저장하고, 상기 방송기로 할당한 상기 임시 IP 주소와 할당 대상인 상기 수신기의 식별자 정보를 송신하는 IP 할당 서버를 포함함을 특징으로 한다.2. 상기한 목적들을 달성하기 위한 본 발명의 제 2 견지에 따르면, 수신대상이 정해진 멀티캐스트 패킷을 전송하는 모바일 디지털 방송 시스템의 방송기는, 유료방송에 대한 시청권한을 포함하는 EMM(Entitlement Management Message)을 생성하여 IP 패킷 생성부로 제공하는 수신 제한부(CAS : Conditional Access System)와, 수신대상이 되는 수신기의 임시 IP(Internet Protocol) 주소를 네트워크로 연결된 IP 할당 서버로부터 수신하여 관리하는 IP 관리부와, 상기 수신 제한부로부터 상기 EMM이 수신되면, 생성하는 멀티캐스트 패킷의 IP 헤더에 수신대상이 존재함을 표시하고, 상기 IP 관리부를 통해 수신대상의 임시 IP 주소를 확인하여 상기 임시 IP 주소를 상기 IP 헤더에 포함시키고, 상기 EMM에 상기 IP 헤더를 덧붙인 멀티캐스트 패킷을 생성하는 IP 패킷 생성부를 포함함을 특징으로 한다.3. 상기한 목적들을 달성하기 위한 본 발명의 제 3 견지에 따르면, 수신대상이 정해진 멀티캐스트 패킷을 전송하는 모바일 디지털 방송 시스템의 수신기는, 디지털 방송 시청 요청시 네트워크를 통해 IP(Internet Protocol) 할당 서버로 임시 IP 주소의 할당을 요청하고, 상기 IP 할당 서버로부터 상기 임시 IP 주소를 수신하여 관리하는 IP 관리부와, 멀티캐스트 패킷을 수신하면, 수신한 상기 멀티캐스트 패킷의 그룹이 접속한 그룹이고 수신대상이 자신으로 정해져 있으면 수신한 상기 멀티캐스트 패킷을 디지털 방송 출력을 위한 응용프로그램으로 제공하는 IP 레이어를 포함함을 특징으로 한다.4. 상기한 목적들을 달성하기 위한 본 발명의 제 4 견지에 따르면, 모바일 디지털 방송 시스템의 방송기에서 수신대상이 정해진 멀티캐스트 패킷을 송신하는 방법은, 유료방송에 대한 시청권한을 포함하는 EMM(Entitlement Management Message)을 생성하는 과정과, 상기 EMM을 포함하는 멀티캐스트 패킷의 IP(Internet Protocol) 헤더에 수신대상이 존재함을 표시하는 과정과, 상기 수신대상의 임시 IP 주소를 확인하는 과정과, 상기 임시 IP 주소를 상기 멀티캐스트 패킷의 상기 IP 헤더에 입력하는 과정과, 상기 IP 헤더를 덧붙인 상기 멀티캐스트 패킷을 출력하는 과정을 포함함을 특징으로 한다.5. 상기한 목적들을 달성하기 위한 본 발명의 제 5 견지에 따르면, 모바일 디지털 방송 시스템의 수신기에서 수신대상이 정해진 멀티캐스트 패킷을 수신하는 방법은, 멀티캐스트 패킷을 수신하면, 수신한 상기 멀티캐스트 패킷의 그룹이 상기 수신기가 접속한 그룹인지 여부를 확인하는 과정과, 확인결과 상기 수신기가 접속한 그룹이면, 상기 멀티캐스트 패킷의 IP(Internet Protocol) 헤더를 확인하여 수신대상이 정해져 있는지 여부를 확인하는 과정과, 확인결과 수신대상이 정해진 멀티캐스트 패킷이면, 상기 멀티캐스트 패킷의 상기 IP 헤더를 확인하여 상기 멀티캐스트 패킷의 수신대상이 상기 수신기인지 여부를 확인하는 과정과, 확인결과 상기 수신기가 상기 멀티캐스트 패킷의 수신대상이면 수신한 상기 멀티캐스트 패킷을 디지털 방송 시청을 위한 응용프로그램으로 제공하는 과정을 포함함을 특징으로 한다.6. 상기한 목적들을 달성하기 위한 본 발명의 제 6 견지에 따르면, 모바일 디지털 방송 시스템의 IP(Internet Protocol) 할당 서버에서 수신대상이 정해진 멀티캐스트 패킷을 송/수신하기 위한 임시 IP 주소를 할당하는 방법은, 수신기로부터 임시 IP 주소의 할당을 요청받으면, 상기 수신기로 임시 IP 주소를 할당하여 송신하는 과정과, 할당한 상기 임시 IP 주소와 할당 대상인 상기 수신기의 식별자 정보를 저장하는 과정과, 방송기로 할당한 상기 임시 IP 주소와 할당 대상인 상기 수신기의 식별자 정보를 송신하는 과정을 포함함을 특징으로 한다.	0
